"V_IDX","I_IDX","option_id","M_IDX","is_MF","is_OR","is_Commercial","is_Industrial","is_Institutional","is_Lodging","is_Mixed","is_Office","is_Special","is_Other","type","hh_init","ws_init","hh_cap","ws_cap","bid_logsum","intdens_N","pct_water","pct_sewer","pct_transit","avg_slope","pct_steep","elevation"
6,61,61.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,93.9209629124206,15.0153,0.355473390735598,1,1,0.305001489799934,0.162144186597712,0.00378071833648393,0.504854724794592
7,61,61.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,112.000000000002,0,797.261665037707,12.5576,0.355473390735598,1,1,0.305001489799934,0.162144186597712,0.00378071833648393,0.504854724794592
8,61,61.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,409,0,133.447212339105,12.3334,0.355473390735598,1,1,0.305001489799934,0.162144186597712,0.00378071833648393,0.504854724794592
9,61,61.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,198.000000000012,0,6357.71715939083,14.8718,0.355473390735598,1,1,0.305001489799934,0.162144186597712,0.00378071833648393,0.504854724794592
10,61,62,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.2881,0.355473390735598,1,1,0.305001489799934,0.162144186597712,0.00378071833648393,0.504854724794592
1,62,62.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",151.840399002494,0,272.323336733852,0,17.0385,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
2,62,62.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",30.2394014962594,0,54.2338848580129,0,9.06401,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
3,62,62.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",333.920199501247,0,598.880558325717,0,5.91152,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
4,62,62.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,229.999999999977,0,1210.81818224142,11.1824,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
5,62,62.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,27.0000000000037,0,948.752993365418,13.0626,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
6,62,62.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,9.48750000108801,15.2602,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
7,62,62.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,6.00000000000042,0,90.3413280749939,12.6769,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
8,62,62.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,115.000000000008,0,4.74374999926815,12.4256,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
9,62,62.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,128.000000000011,0,1072.53542347433,15.1038,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
10,62,63,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3797,0.348453241196135,1,1,0.180959257091264,0.157033343401822,0.00801603206412826,0.493519914463496
1,63,63.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",162.082872928177,0,221.168040236871,0,17.3083,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
2,63,63.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",117.878453038674,0,160.849483808633,0,9.41447,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
3,63,63.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",101.038674033149,0,137.870986121686,0,6.25579,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
4,63,63.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,95.0000000000178,0,943.523113210381,11.4178,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
5,63,63.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.8911,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
6,63,63.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.7449,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
7,63,63.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,32.1863436088812,13.133,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
8,63,63.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,76.00000000001,0,8.28056426332329,12.9413,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
9,63,63.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,415.999999999972,0,2052.63172609842,15.543,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
10,63,64,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5661,0.375607546987425,1,1,0.493240078493148,0.230290917693005,0.074468085106383,0.471680450376987
1,64,64.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",179.628070175439,0,251.935994255443,0,17.5477,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
2,64,64.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",25.1228070175439,0,35.2358033923697,0,9.15168,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
3,64,64.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",153.249122807018,0,214.938400693455,0,5.90286,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
4,64,64.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.223,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
5,64,64.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,5.99999999999927,0,24.0356389542949,13.2292,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
6,64,64.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,11.5384615383588,15.1443,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
7,64,64.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.6859,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
8,64,64.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,24.0000000000007,0,4.61538461539934,12.4649,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
9,64,64.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,0,15.012,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
10,64,65,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3331,0.627371263837344,1,1,0.762235875365833,0.137866774685934,0,0.479865422816617
1,65,65.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",101.856140350877,0,366.435568451909,0,18.2265,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
2,65,65.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",14.2456140350877,0,51.2497298534138,0,9.8206,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
3,65,65.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",86.8982456140351,0,312.623352105824,0,6.58036,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
4,65,65.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,37.0000000000058,0,77.6860986547094,11.4777,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
5,65,65.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,156.000000000075,0,2622.5406543764,14.0414,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
6,65,65.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,286.999999999862,0,2067.80888096102,16.016,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
7,65,65.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,157.999999999991,0,573.156030195904,13.3267,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
8,65,65.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,264.000000000094,0,61.2735426009246,13.1176,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
9,65,65.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,73.999999999972,0,361.55973171043,15.8077,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
10,65,66,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.711,0.627371274354405,1,1,0.561846911023967,0.148840938782679,0.00411522633744856,0.467840855137986
1,66,66.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",4.0140350877193,0,7.54318204100309,0,18.8032,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
2,66,66.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0.56140350877193,0,1.05499049524519,0,10.3941,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
3,66,66.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",3.42456140350877,0,6.43544202099565,0,7.15627,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
4,66,66.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,42.2384633549874,11.783,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
5,66,66.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,502.999999999983,0,1825.25193942591,14.7212,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
6,66,66.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,103.000000000017,0,204.981130866841,16.4071,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
7,66,66.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,53.8399240881427,13.677,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
8,66,66.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,3.232,13.5586,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
9,66,66.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,14.1668386757541,16.1299,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
10,66,67,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.9299,0.627371285680984,1,1,0.22818792359153,0.194148166660274,0.137931034482759,0.458947261673138
1,67,67.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",12.5438596491228,0,22.6399334502175,0,18.3454,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
2,67,67.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",1.75438596491228,0,3.16642425877168,0,9.93956,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
3,67,67.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",10.7017543859649,0,19.3151879785072,0,6.6991,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
4,67,67.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,45.0000000000322,0,21.1832929392132,11.7797,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
5,67,67.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,405.999999999943,0,2933.69103502185,14.7267,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
6,67,67.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,16.2946,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
7,67,67.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,58.0000000000233,0,400.517550446843,13.5883,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
8,67,67.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,6.00586510268976,13.5032,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
9,67,67.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,3.00000000000152,0,227.437687124919,15.9895,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
10,67,68,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.8459,0.6273712832668,1,1,0.999901569263812,0.139019191398099,0.0217391304347826,0.472076709991914
1,68,68.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",95.7109634551495,0,142.496639128208,0,17.2555,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
2,68,68.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",74.1196013289037,0,110.350932658208,0,8.98386,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
3,68,68.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",24.1694352159468,0,35.9839997798506,0,5.86261,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
4,68,68.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,366.999999999997,0,488.625849687398,11.5395,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
5,68,68.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,1239.58028439175,14.2176,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
6,68,68.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.8802,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
7,68,68.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,1.00000000000003,0,0,13.255,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
8,68,68.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,113.000000000002,0,64.0095238095273,13.1175,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
9,68,68.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,36.0000000000017,0,502.841142695001,15.6278,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
10,68,69,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.6167,0.537521784265739,0.632165134137505,1,0,0.184637068269333,0.00444444444444444,0.46960514862406
1,69,69.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",347.739376770538,0,531.24892104945,0,17.2046,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
2,69,69.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",117.983002832861,0,180.245169641778,0,9.00568,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
3,69,69.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",82.2776203966006,0,125.69728935545,0,5.91123,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
4,69,69.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,130.664062499396,11.5835,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
5,69,69.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,2.99999999999994,0,100.685082319028,14.3244,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
6,69,69.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,3.18311631565176,15.8601,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
7,69,69.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,13.2573,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
8,69,69.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,121.999999999992,0,33.1015625000677,13.1526,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
9,69,69.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,98.0000000000082,0,2434.10789448526,15.5804,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
10,69,70,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5939,0.537521787453319,0.66737429067898,1,0,0.217146360941962,0.0610932475884244,0.466947642558372
1,70,70.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",149.980066445183,0,195.554687273203,0,17.1646,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
2,70,70.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",116.146179401993,0,151.439656810898,0,8.89916,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
3,70,70.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",37.8737541528239,0,49.3824967861624,0,5.77249,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
4,70,70.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,61.9999999999893,0,164.664990743472,11.6393,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
5,70,70.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,15.0000000000034,0,83.0812623179826,14.4119,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
6,70,70.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.5789,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
7,70,70.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0.0269743057989829,13.2094,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
8,70,70.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,87.000000000007,0,80.9250000000328,13.1457,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
9,70,70.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,2.00000000000031,0,99.3049847948791,15.2903,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
10,70,71,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4134,0.537521785184813,0.997238188806179,1,0.824867866489622,0.150867155472881,0.0253164556962025,0.477229203298048
1,71,71.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",531.737569060773,0,895.332961042291,0,17.1568,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
2,71,71.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",82.2624309392265,0,138.512435759334,0,8.53197,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
3,71,71.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",0,0,0,0,5.24364,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
4,71,71.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,64.0000000000006,0,97.9802955707607,11.3018,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
5,71,71.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,787.999999999994,0,1861.29769084095,13.5377,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
6,71,71.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.3501,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
7,71,71.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,247.000000000005,0,492.44297190042,12.8318,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
8,71,71.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,393,0,145.086206896053,12.6374,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
9,71,71.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,38.0000000000007,0,425.350556282366,15.1602,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
10,71,72,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3881,0.668673222760213,0.186185066432357,1,0.58132147381303,0.18199868819549,0.024390243902439,0.490657523500029
1,72,72.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",159.188955996549,0,239.309338066407,0,17.2707,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
2,72,72.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",63.869715271786,0,96.0155758827413,0,8.76409,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
3,72,72.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",1.94132873166523,0,2.91840656178545,0,5.65308,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
4,72,72.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,6.99999999999948,0,17.2727272726952,11.469,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
5,72,72.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,14.0000000000005,0,69.8303156538951,14.0393,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
6,72,72.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.6726,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
7,72,72.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,13.0938791896554,13.1157,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
8,72,72.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,65.9999999999999,0,43.1818181818232,12.9703,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
9,72,72.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,8.00000000000015,0,423.773707903402,15.4446,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
10,72,73,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5171,0.524445753050062,0.980858571043665,1,0.687313154047414,0.142626349053719,0.00403225806451613,0.481185470735149
1,73,73.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",0,0,0.110953529221876,0,17.386,0.506309614024373,0.671415208326274,1,0,0.151760987577488,0.0645161290322581,0.441100180488748
